split,sequence,sequence_masked,citseg,label,label2,label_confidence,label2_confidence,section,source,citingPaperId,citedPaperId,citeStart,citeEnd,isKeyCitation,id
train,"0 and varimax rotation of the first three components produced the same scales as previous studies [18, 20].",0 and varimax rotation of the first three components produced the same scales as previous studies CITSEG.,"[18, 20]",result,supportive,1.0,1.0,Results,explicit,4c6d41b5241a2d80b993632d7e89acdb9fedef74,45ee8db9be57b97522566b1d1f6d2433cc464b72,98,106,True,4c6d41b5241a2d80b993632d7e89acdb9fedef74>45ee8db9be57b97522566b1d1f6d2433cc464b72
train,"This result is in line with the high and ubiquitous genetic variation previously detected for this
moss (Spagnuolo et al. 2007).","This result is in line with the high and ubiquitous genetic variation previously detected for this
moss (CITSEG).",Spagnuolo et al. 2007,result,supportive,0.6187999844551086,0.6187999844551086,Discussion,explicit,291ca965a80c0b484e70533599b2898f3c9b7cf7,63daf1741972395162371e6e9bf12348828cfe44,105,126,False,291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44
train,"Consistent with previous work, individual Streptomyces isolates resisted inhibition consistently better than they inhibited others (Davelos et al, 2004a; D’Costa et al, 2006), and on average were resistant to 83% of all other isolates.","Consistent with previous work, individual Streptomyces isolates resisted inhibition consistently better than they inhibited others (CITSEG; D’Costa et al, 2006), and on average were resistant to 83% of all other isolates.","Davelos et al, 2004a",result,supportive,0.7720999717712402,0.7720999717712402,Results,explicit,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,132,152,True,cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838
train,"In support of this assumption, in ARDS patients, TRAIL levels in the BAL fluid were correlated with clinical severity and the presence of neutrophils, which are also the major infiltrating cells in reovirus 1/L-induced ARDS (20, 84).","In support of this assumption, in ARDS patients, TRAIL levels in the BAL fluid were correlated with clinical severity and the presence of neutrophils, which are also the major infiltrating cells in reovirus 1/L-induced ARDS CITSEG.","(20, 84)",result,supportive,0.6488999724388123,0.6488999724388123,Discussion,explicit,64cf98067d1cadda174e5ffa24fc45a6b3e6426f,2d04ac3be66a1148b0e0aeb687d0345841ca674f,224,232,True,64cf98067d1cadda174e5ffa24fc45a6b3e6426f>2d04ac3be66a1148b0e0aeb687d0345841ca674f
train,"This result confirms our previous data on the inhibition by PD98059 of LPC-induced AR and related P-Tyr (de Lamirande and Gagnon, 2002) but diverge from those of Luconi et al. (1998).",This result confirms our previous data on the inhibition by PD98059 of LPC-induced AR and related P-Tyr (de CITSEG) but diverge from those of Luconi et al. (1998).,"Lamirande and Gagnon, 2002",result,supportive,0.7371000051498413,0.7371000051498413,Discussion,explicit,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28,01994833ad94026b07221b3ae0e57783c016b67d,108,134,False,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d
train,"The ionomycin-induced increase in [Ca(21)]i without external Ca21, an index of the size of internal Ca21 stores (19, 20), was similar in patients with vasospastic angina and in control subjects (680 6 250 vs.","The ionomycin-induced increase in [Ca(21)]i without external Ca21, an index of the size of internal Ca21 stores CITSEG, was similar in patients with vasospastic angina and in control subjects (680 6 250 vs.","(19, 20)",result,supportive,0.6069999933242798,0.3905999958515167,,explicit,a67c354e045f7c099c66238ae7b4b1fb74e77989,72cfe9cd8e489d04dfb617a2a226c2e4bb45430d,112,120,True,a67c354e045f7c099c66238ae7b4b1fb74e77989>72cfe9cd8e489d04dfb617a2a226c2e4bb45430d
train,"Moreover, genu as well as splenium thinning may corroborate results from our previous work (Ballmaier et al, 2004c), showing widespread decreases in temporal and parietal gray matter in late-onset depression compared to controls, with prominent decreases in sensorimotor regions.","Moreover, genu as well as splenium thinning may corroborate results from our previous work (CITSEG), showing widespread decreases in temporal and parietal gray matter in late-onset depression compared to controls, with prominent decreases in sensorimotor regions.","Ballmaier et al, 2004c",result,supportive,1.0,1.0,DISCUSSION,explicit,a5e4b411fb574f12ea46980b5f21bcbbe432ea41,b0c33fc55f6e792b359b025a8b811fb420d77d3a,92,114,False,a5e4b411fb574f12ea46980b5f21bcbbe432ea41>b0c33fc55f6e792b359b025a8b811fb420d77d3a
train,"[4] reported that, compared with the syndrome scales, the CBCL DOSs evidenced a similar degree of internal consistency, test–retest reliability, and cross-informant agreement.","CITSEG reported that, compared with the syndrome scales, the CBCL DOSs evidenced a similar degree of internal consistency, test–retest reliability, and cross-informant agreement.",[4],result,supportive,0.6068000197410583,0.39649999141693115,Methods,explicit,71f2841a272ee3841125b442bcb747b9ec7bfc35,9697334e04acba28057c7a6fa044167a29c066fe,0,3,True,71f2841a272ee3841125b442bcb747b9ec7bfc35>9697334e04acba28057c7a6fa044167a29c066fe
train,"Our results corroborate the documented drainage re-organization that occurred on the Indo-Gangetic plains, and the theory that beginning around 5 MY ago and completed by 0.3 MYago the major tributaries of the Ganges in Punjab were gradually re-routed into the Indus (Clift and Blusztajn 2005).","Our results corroborate the documented drainage re-organization that occurred on the Indo-Gangetic plains, and the theory that beginning around 5 MY ago and completed by 0.3 MYago the major tributaries of the Ganges in Punjab were gradually re-routed into the Indus (CITSEG).",Clift and Blusztajn 2005,result,supportive,0.7360000014305115,0.7360000014305115,Discussion,explicit,67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3,85b04d25eac459fab2870ae995d01b09a6d65e1e,267,291,True,67fd3bb71d0f1a06e61fa0ba6615b0397867fbc3>85b04d25eac459fab2870ae995d01b09a6d65e1e
train,"6% is comparable to other reported series/platforms [2,11–20], despite the inherent bias toward lower rates based on the real-world referral base and higher percentage of individuals with ASD in this population.","6% is comparable to other reported series/platforms CITSEG, despite the inherent bias toward lower rates based on the real-world referral base and higher percentage of individuals with ASD in this population.","[2,11–20]",result,supportive,1.0,1.0,3. Discussion,explicit,9aed24e5ae0dba564ed6824c6f1002efd50b027e,69e24119117961e4ae92961e2a0e3deed4218504,52,61,False,9aed24e5ae0dba564ed6824c6f1002efd50b027e>69e24119117961e4ae92961e2a0e3deed4218504
train,wage (IWT) and equal wage treatment (EWT) reported in Abeler et al. (2010). Effort levels in NoCom are substantially higher than in EWT.,wage (IWT) and equal wage treatment (EWT) reported in CITSEG Effort levels in NoCom are substantially higher than in EWT.,Abeler et al. (2010).,result,supportive,0.6991999745368958,0.3684000074863434,3.2 Results,explicit,10dd055d4276a7c2f17192717a22d824783c48cb,0d10e553c0a46e7384b3c34dc45bb063843a8300,54,75,False,10dd055d4276a7c2f17192717a22d824783c48cb>0d10e553c0a46e7384b3c34dc45bb063843a8300
train,"Since the results were reported in (Kanda et al. 2004 d) in detail, here we only briefly describe the results, with a particular focus on longitudinal interaction.","Since the results were reported in (CITSEG d) in detail, here we only briefly describe the results, with a particular focus on longitudinal interaction.",Kanda et al. 2004,result,supportive,0.7343000173568726,0.5024999976158142,3.1.2 Results,explicit,922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48,73f8d428fa37bc677d6e08e270336e066432c8c9,36,53,False,922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9
train,"In general, our parameter choices are consistent with the estimation results in Gomes (2001), and Hennessy and Whited (2005, 2007).","In general, our parameter choices are consistent with the estimation results in CITSEG, and Hennessy and Whited (2005, 2007).",Gomes (2001),result,supportive,1.0,1.0,3.2 Calibration,explicit,28ac235042d619b93680b455b9cc255cae9f1278,c7200efb50722d8495736a35276dc433f113dbd8,80,92,True,28ac235042d619b93680b455b9cc255cae9f1278>c7200efb50722d8495736a35276dc433f113dbd8
train,"2 of reference (17) obtaining results for the effect of treatments, qualitatively similar to those explicitly reported here.","2 of reference CITSEG obtaining results for the effect of treatments, qualitatively similar to those explicitly reported here.",(17),result,supportive,0.6359000205993652,0.6359000205993652,Appendix A: Model equations and Parameters values.,explicit,21171c7ed10dbea26b2b4989606ba716ea12d192,6ba8e09dba38051a4ce3a1584e628e88b55b2b0b,15,19,False,21171c7ed10dbea26b2b4989606ba716ea12d192>6ba8e09dba38051a4ce3a1584e628e88b55b2b0b
train,"Although Pascalis et al. (2005) showed exposure can maintain infants’ discrimination of monkey faces, more recent research has examined what type of exposure promotes infants continued discrimination of monkey faces.","Although CITSEG showed exposure can maintain infants’ discrimination of monkey faces, more recent research has examined what type of exposure promotes infants continued discrimination of monkey faces.",Pascalis et al. (2005),result,supportive,0.7390000224113464,0.5194000005722046,,explicit,6f68ccd37718366c40ae6aeedf0b935bf560b215,60ed4bdabf92b2fbd6162dbd8979888cccca55d7,9,31,True,6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7
train,It is clear from these results and those from previous studies Bagwell et al. 1998; 2001; Bergholz et al. 2001 that numerous diazotrophs inhabiting the rhizoplanes of salt marsh plants are strongly influenced by specific properties of the plant host and somewhat less influenced by the abiotic…,It is clear from these results and those from previous studies CITSEG; Bergholz et al. 2001 that numerous diazotrophs inhabiting the rhizoplanes of salt marsh plants are strongly influenced by specific properties of the plant host and somewhat less influenced by the abiotic…,Bagwell et al. 1998; 2001,result,supportive,1.0,0.6453999876976013,Results and Discussion,explicit,546d35d3588646cb18f9f388052adb575da9fe04,1940a8c5bcf0f8ef3e3cbefdaf6473406982a0d6,63,88,False,546d35d3588646cb18f9f388052adb575da9fe04>1940a8c5bcf0f8ef3e3cbefdaf6473406982a0d6
train,"This prediction has been supported in comparative studies on primates (Short 1979; Harcourt et al. 1981; Harvey and Harcourt 1984; Kappeler 1997a) and many other taxa (review, e.g., in Møller and Briskie 1995).","This prediction has been supported in comparative studies on primates (Short 1979; Harcourt et al. 1981; Harvey and Harcourt 1984; CITSEG) and many other taxa (review, e.g., in Møller and Briskie 1995).",Kappeler 1997a,result,supportive,1.0,1.0,Introduction,explicit,6c0d40cfabb567805bef3f50b7af4549e66019fd,98cc989e358d6ff824272048e1030fda47e6e544,131,145,False,6c0d40cfabb567805bef3f50b7af4549e66019fd>98cc989e358d6ff824272048e1030fda47e6e544
train,This finding extends previous work that has shown that certain aspects of gait may depend on cognitive function and attention (Springer et al. 2006; Woollacott and Shumway-Cook 2002; Yogev et al. 2005; Bloem et al. 2001; Morris et al. 1996; Auriel et al. 2006; Van Wegen et al. 2006; Verghese et al. 2002).,This finding extends previous work that has shown that certain aspects of gait may depend on cognitive function and attention CITSEG.,(Springer et al. 2006; Woollacott and Shumway-Cook 2002; Yogev et al. 2005; Bloem et al. 2001; Morris et al. 1996; Auriel et al. 2006; Van Wegen et al. 2006; Verghese et al. 2002),result,supportive,0.7653999924659729,0.7653999924659729,Discussion,explicit,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,126,305,False,7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b
train,"Second, overall, results of the studies on the metabolic effects of Ramadan fasting in healthy pregnant women [21-35] (Tables 2) give enough evidence that accelerated starvation, especially in late pregnancy [24], exists during fasting day hours with evident low blood glucose, elevated beta-hydroxybutyrate [21,24,25,29,33], ketosis, and ketonemia [26,29].","Second, overall, results of the studies on the metabolic effects of Ramadan fasting in healthy pregnant women CITSEG (Tables 2) give enough evidence that accelerated starvation, especially in late pregnancy [24], exists during fasting day hours with evident low blood glucose, elevated beta-hydroxybutyrate [21,24,25,29,33], ketosis, and ketonemia [26,29].",[21-35],result,supportive,0.7179999947547913,0.7179999947547913,4. DISCUSSION,explicit,5ba35b32fbd5fadaa10df97b87df75eaa2203923,fd4e86ba764f50dcefd4d57bb489a7f2c169e137,110,117,True,5ba35b32fbd5fadaa10df97b87df75eaa2203923>fd4e86ba764f50dcefd4d57bb489a7f2c169e137
train,"To our surprise, but as noted in previous research [1], participants rarely if ever engaged in an activity on one device that they were interested in continuing on another, and expressed very little interest in the type of “hand-off” capability we suggested.","To our surprise, but as noted in previous research CITSEG, participants rarely if ever engaged in an activity on one device that they were interested in continuing on another, and expressed very little interest in the type of “hand-off” capability we suggested.",[1],result,supportive,1.0,0.661899983882904,,explicit,965387da8f6d115c6d41f0f2d53573212e4c9207,82ba9a0253de77b41c6ccec8d7fd653bd2ecd006,51,54,True,965387da8f6d115c6d41f0f2d53573212e4c9207>82ba9a0253de77b41c6ccec8d7fd653bd2ecd006
train,"Overall, the findings are consistent with our previous work (Leonard and Baum, 1998; Leonard et al., 1997a, 1997b) in demonstrating that RHD individuals can use context under conditions of reduced processing demands.","Overall, the findings are consistent with our previous work (CITSEG; Leonard et al., 1997a, 1997b) in demonstrating that RHD individuals can use context under conditions of reduced processing demands.","Leonard and Baum, 1998",result,supportive,0.7705000042915344,0.7705000042915344,Discussion,explicit,a31f3431d87810718f78bd70894fe4a4bb4915b5,d1dca74988c1852e4e8608d06023e3f73c453757,61,83,True,a31f3431d87810718f78bd70894fe4a4bb4915b5>d1dca74988c1852e4e8608d06023e3f73c453757
train,"Furthermore, the findings herein are in agreement with previous studies reporting a high intra-observer reproducibility of diastolic filling and LV mass measurements [7].","Furthermore, the findings herein are in agreement with previous studies reporting a high intra-observer reproducibility of diastolic filling and LV mass measurements CITSEG.",[7],result,supportive,1.0,1.0,Discussion,explicit,29c7c2ed27a532405bbd86308d3536d169b115d2,4b1625b81743bd004522c447587152d3cc94e415,166,169,True,29c7c2ed27a532405bbd86308d3536d169b115d2>4b1625b81743bd004522c447587152d3cc94e415
train,"These results extend bivariate findings from a previous study showing a significant association between multidisciplinary services and reduction of mistreatment risk in cases of elder mistreatment (Ernst & Smith, 2012).",These results extend bivariate findings from a previous study showing a significant association between multidisciplinary services and reduction of mistreatment risk in cases of elder mistreatment (CITSEG).,"Ernst & Smith, 2012",result,supportive,0.7479000091552734,0.7479000091552734,Discussion,explicit,ae37136da5e4c81629bc5e2e902456ed632f8593,49124a08dbc7e2fb31d760236261450b6911bddf,198,217,False,ae37136da5e4c81629bc5e2e902456ed632f8593>49124a08dbc7e2fb31d760236261450b6911bddf
train,"From our perspective, it seems the current results, along with those of Pascalis and others (Pascalis et al., 2002; Pascalis et al., 2005), are equally consistent within a framework of perceptual learning.","From our perspective, it seems the current results, along with those of Pascalis and others (Pascalis et al., 2002; CITSEG), are equally consistent within a framework of perceptual learning.","Pascalis et al., 2005",result,supportive,1.0,1.0,General Discussion,explicit,6f68ccd37718366c40ae6aeedf0b935bf560b215,60ed4bdabf92b2fbd6162dbd8979888cccca55d7,116,137,True,6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7
train,"The stronger association observed between BMI and TBF than between BMI and PBF is consistent with several previous investigations (7, 21, 32).",The stronger association observed between BMI and TBF than between BMI and PBF is consistent with several previous investigations CITSEG.,"(7, 21, 32)",result,supportive,1.0,1.0,BMI As a Measure of Body Fatness,explicit,8a1dcd51cabbd95bf7212a42a8fc5bae5d6b65e1,668c6321b924dc59c2fccf8328f4dde13906ebe1,130,141,False,8a1dcd51cabbd95bf7212a42a8fc5bae5d6b65e1>668c6321b924dc59c2fccf8328f4dde13906ebe1
train,"…internal consistency of the total scale and the subscales ranged from good to excellent (Streiner and Norman, 2008) and were on the same or better level comparedwith other studies (Jocovic et al., 2002; Marshman et al., 2005; Brown and Al-Khayal., 2006; Goursand et al., 2008; McGrath et al., 2008).","…internal consistency of the total scale and the subscales ranged from good to excellent (Streiner and Norman, 2008) and were on the same or better level comparedwith other studies (Jocovic et al., 2002; Marshman et al., 2005; Brown and Al-Khayal., 2006; CITSEG; McGrath et al., 2008).","Goursand et al., 2008",result,supportive,0.6909000277519226,0.6909000277519226,DISCUSSION,explicit,591842a106001afa3d89b6c12d7715835f96cb4f,5bd0109fde4c01578b16a9d5a58d7870b0fd31fb,255,276,True,591842a106001afa3d89b6c12d7715835f96cb4f>5bd0109fde4c01578b16a9d5a58d7870b0fd31fb
train,"A useful outcome of these results is that despite the higher-thanexpected NAC concentrations, there were minimal adverse effects of the drug seen (Table 2), as previously reported [2–4], although our data demonstrate that adverse effects graded ‘‘mild’’ were more than twice as common in the NAC phase compared with the control.","A useful outcome of these results is that despite the higher-thanexpected NAC concentrations, there were minimal adverse effects of the drug seen (Table 2), as previously reported CITSEG, although our data demonstrate that adverse effects graded ‘‘mild’’ were more than twice as common in the NAC phase compared with the control.",[2–4],result,supportive,0.7537999749183655,0.7537999749183655,Discussion,explicit,d8fb5c6e78bba8996decf03fbcd14569e3fcd790,c0cb8a1b4d4f4b5fbf381a5b320d291c94a92525,180,185,False,d8fb5c6e78bba8996decf03fbcd14569e3fcd790>c0cb8a1b4d4f4b5fbf381a5b320d291c94a92525
train,"Bartroff and Lai (2008) carried out comprehensive simulation studies of the performance, measured in terms of the expected sample size and power functions, of their adaptive test and compared it with other adaptive tests in the literature.","CITSEG carried out comprehensive simulation studies of the performance, measured in terms of the expected sample size and power functions, of their adaptive test and compared it with other adaptive tests in the literature.",Bartroff and Lai (2008),result,supportive,0.7384999990463257,0.4927999973297119,1. INTRODUCTION,explicit,c530edac57ffa39997801a600c486eb231a87a6d,21b324399af869ff28634117eaaeaccfd52d371c,0,23,False,c530edac57ffa39997801a600c486eb231a87a6d>21b324399af869ff28634117eaaeaccfd52d371c
train,"Our results clearly demonstrated that PjPORB gene expression was subjected to leaf developmental control; and they were basically consistent with previous observations that PORB was strongly expressed early in seedling development, especially in seedling de-etiolation, and that its mRNA levels remained detectable in older seedlings and adult plants (Armstrong et al. 1995; Oosawa et al. 2000; Su et al. 2001; Frick et al. 2003).","Our results clearly demonstrated that PjPORB gene expression was subjected to leaf developmental control; and they were basically consistent with previous observations that PORB was strongly expressed early in seedling development, especially in seedling de-etiolation, and that its mRNA levels remained detectable in older seedlings and adult plants CITSEG.",(Armstrong et al. 1995; Oosawa et al. 2000; Su et al. 2001; Frick et al. 2003),result,supportive,0.7616000175476074,0.7616000175476074,Discussion,explicit,1edc7af9eaa7fe9da79f0605652cfd4443a0cad4,34be3ccc2ba9343126638a5df3f7dea6e42fe9a4,351,429,False,1edc7af9eaa7fe9da79f0605652cfd4443a0cad4>34be3ccc2ba9343126638a5df3f7dea6e42fe9a4
train,"Similar with [10], in [12] the authors studied time-varying wavelet packets more theoretically with changing the two orthogonal two-band filter banks used in tree-structure of DWTs.","Similar with CITSEG, in [12] the authors studied time-varying wavelet packets more theoretically with changing the two orthogonal two-band filter banks used in tree-structure of DWTs.",[10],result,supportive,0.727400004863739,0.727400004863739,1. Introduction,explicit,bc790409c12bea0176e86b85915f1cfcde1227e6,7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2,13,17,True,bc790409c12bea0176e86b85915f1cfcde1227e6>7b6eae8fdd65b7b50cdc6fd6941989ac833f31c2
train,"Our finding is consistent with the report from the BGS [20] and other studies conducted in Nepal [22, 24].",Our finding is consistent with the report from the BGS [20] and other studies conducted in Nepal CITSEG.,"[22, 24]",result,supportive,1.0,1.0,Discussion,explicit,b2ec0f1621f2f4fba1d4d2f482c8f2380af5bc16,a2393d6e910b41d2456d1d794b42b5546b863094,97,105,True,b2ec0f1621f2f4fba1d4d2f482c8f2380af5bc16>a2393d6e910b41d2456d1d794b42b5546b863094
train,"This is conWrmed by the superior results of functional conservative or postsurgical treatment procedures in comparison to non-weight bearing plaster cast immobilisation [14, 31].",This is conWrmed by the superior results of functional conservative or postsurgical treatment procedures in comparison to non-weight bearing plaster cast immobilisation CITSEG.,"[14, 31]",result,supportive,0.6116999983787537,0.6116999983787537,Discussion,explicit,271adbb419c95de9b4634a630082299b1a40ecc9,979f71be62cb9612690e46494dd65a6ce8db05e2,169,177,False,271adbb419c95de9b4634a630082299b1a40ecc9>979f71be62cb9612690e46494dd65a6ce8db05e2
train,"This result is consistent with our previous finding that cyclosporine A could block FGF23-induced, but not FGF2induced, hypertrophy of NRVM (Faul et al., 2011).","This result is consistent with our previous finding that cyclosporine A could block FGF23-induced, but not FGF2induced, hypertrophy of NRVM (CITSEG).","Faul et al., 2011",result,supportive,1.0,1.0,RESULTS,explicit,901077d4ad9080b04cc178eea5c459a75ca79bdd,4e3427bd6cc0dd0290be6c146b46bda6ad05403f,141,158,False,901077d4ad9080b04cc178eea5c459a75ca79bdd>4e3427bd6cc0dd0290be6c146b46bda6ad05403f
train,"We also suggest that our MP framework is a more accurate depiction of epidemiological findings supporting the core group hypothesis (Rothenberg 1983; Potterat et al. 1985; Zenilman et al. 1999; Bernstein et al. 2004), and resolves some of the prior ambiguity about what constitutes the core group for STI transmission (Thomas & Tucker 1996).","We also suggest that our MP framework is a more accurate depiction of epidemiological findings supporting the core group hypothesis CITSEG, and resolves some of the prior ambiguity about what constitutes the core group for STI transmission (Thomas & Tucker 1996).",(Rothenberg 1983; Potterat et al. 1985; Zenilman et al. 1999; Bernstein et al. 2004),result,supportive,0.6184999942779541,0.4212999939918518,4. DISCUSSION AND CONCLUSION,explicit,48793a345eacc733e0e3dd51cb0cafd56baf101f,990f0494d4f46e43bdb76415e8524ce591902792,132,216,True,48793a345eacc733e0e3dd51cb0cafd56baf101f>990f0494d4f46e43bdb76415e8524ce591902792
train,"The Problem Factor of the EBCI has previously been shown to
demonstrate high reliability in the current sample from ages 2 to 4 (range, α=0.84 to 0.94; Dishion et al. 2008).","The Problem Factor of the EBCI has previously been shown to
demonstrate high reliability in the current sample from ages 2 to 4 (range, α=0.84 to 0.94;CITSEG8).", Dishion et al. 200,result,supportive,0.7651000022888184,0.5231000185012817,Methods,explicit,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95,be59cc09630da876d2dfada6165711f5bd19506f,151,170,False,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95>be59cc09630da876d2dfada6165711f5bd19506f
train,"Previous case reports [2, 3, 4, 5, 6, 7, 8] also have suggested the etiological role of CMV in CMV-associated pancreatitis.",Previous case reports CITSEG also have suggested the etiological role of CMV in CMV-associated pancreatitis.,"[2, 3, 4, 5, 6, 7, 8]",result,supportive,1.0,1.0,DISCUSSION,explicit,3bea480852ea26efa410b833852e32dd0f2b8cf4,4a9432105f2e93a925a0196f5bbace814002e8c9,22,43,False,3bea480852ea26efa410b833852e32dd0f2b8cf4>4a9432105f2e93a925a0196f5bbace814002e8c9
train,"Thus, antibodies against sequences common to PLCb1a and 1b isoforms (N-ter, R-233, PLCb136–87, D-8) recognized two bands with apparent molecular masses consistent with previous reports (Lee et al., 1987, 1993; Fukaya et al., 2008), whereas G-12 antibody only detected the heaviest band, in agreement with its expected specificity for the PLCb1a isoform (Fig.","Thus, antibodies against sequences common to PLCb1a and 1b isoforms (N-ter, R-233, PLCb136–87, D-8) recognized two bands with apparent molecular masses consistent with previous reports CITSEG, whereas G-12 antibody only detected the heaviest band, in agreement with its expected specificity for the PLCb1a isoform (Fig.","(Lee et al., 1987, 1993; Fukaya et al., 2008)",result,supportive,0.7509999871253967,0.7509999871253967,Specificity of antibodies,explicit,80160aee8cdcbc26e6b65dd28fd07246c349140c,9b191008e5ce88ef5fb79694fa7fb8d7ab10170b,185,230,True,80160aee8cdcbc26e6b65dd28fd07246c349140c>9b191008e5ce88ef5fb79694fa7fb8d7ab10170b
train,"The observed decrease of the CFF/FUF in our HE patients is well in line with the results of Kircheis et al. (2001a, 2001b, 2001c, 2002) and Timmermann et al. (2008).","The observed decrease of the CFF/FUF in our HE patients is well in line with the results of Kircheis et al. (2001a, 2001b, 2001c, 2002) and CITSEG.",Timmermann et al. (2008),result,supportive,0.6259999871253967,0.6259999871253967,"4.1. CFF, FUF and clinical parameters",explicit,062ab02c421a101c2f4ce8b57e03efbcad9e65cf,31d31b65fa7b01ce90080264e7d1472af469355d,140,164,True,062ab02c421a101c2f4ce8b57e03efbcad9e65cf>31d31b65fa7b01ce90080264e7d1472af469355d
train,"This is consistent with reports that miR-155 is downstream of several molecules necessary for induction of the M1 phenotype, such as TLRs [50] or Akt2 activity [51].","This is consistent with reports that miR-155 is downstream of several molecules necessary for induction of the M1 phenotype, such as TLRs [50] or Akt2 activity CITSEG.",[51],result,supportive,0.76910001039505,0.76910001039505,4. Discussion,explicit,6a97855c529f5bbcc57883ba6ae7686fa383d54e,14d7c8b93d9dd2c25c50eee83423d1f8d9e037c3,160,164,True,6a97855c529f5bbcc57883ba6ae7686fa383d54e>14d7c8b93d9dd2c25c50eee83423d1f8d9e037c3
train,"…for comparing VBM pre-processing algorithms besides comparison to empirically derived information we report a qualitative comparison of our findings with well-established anatomical distribution patterns associated with AD pathology (Braak and Braak, 1991; Frisoni et al., 2010; Hyman et al., 1997).","…for comparing VBM pre-processing algorithms besides comparison to empirically derived information we report a qualitative comparison of our findings with well-established anatomical distribution patterns associated with AD pathology (Braak and Braak, 1991; CITSEG; Hyman et al., 1997).","Frisoni et al., 2010",result,supportive,0.6097000241279602,0.6097000241279602,INTRODUCTION,explicit,91fbf2dde0effb33bfc88008decf43476dbb08ed,06e8eab4c7673fe38fd7dfea8879712a71e3a537,258,278,True,91fbf2dde0effb33bfc88008decf43476dbb08ed>06e8eab4c7673fe38fd7dfea8879712a71e3a537
train,"Previous studies have also shown that lower levels of BDNF were associated with lower levels of NPY in both rat brain and cultured neurons (Barnea and Roberts, 2001; Nawa et al., 1993, 1994).","Previous studies have also shown that lower levels of BDNF were associated with lower levels of NPY in both rat brain and cultured neurons (Barnea and Roberts, 2001; CITSEG).","Nawa et al., 1993, 1994",result,supportive,0.6072999835014343,0.6072999835014343,DISCUSSION,explicit,fcbade2dbed7b1ce4aa15285a89028773e20889c,a3b7aec5548fa4aa010b72231659fcf0e57c6087,166,189,False,fcbade2dbed7b1ce4aa15285a89028773e20889c>a3b7aec5548fa4aa010b72231659fcf0e57c6087
train,"This approach – a kind of ‘Artificial Life route’ to self-organized criticality – could promote the development of conceptual models explaining how organisms are driven towards criticality in an abstract level, working as ‘proofs of concept’ (Barandiaran and Chemero, 2009) and supporting existing and future experimental findings.","This approach – a kind of ‘Artificial Life route’ to self-organized criticality – could promote the development of conceptual models explaining how organisms are driven towards criticality in an abstract level, working as ‘proofs of concept’ CITSEG and supporting existing and future experimental findings.","(Barandiaran and Chemero, 2009)",result,supportive,1.0,1.0,Introduction,explicit,424605eb436ee2469bc238245dc4c0453abf1b8d,9fd9a3f5bca9cffbd21bd03e1d5bd12035d46cb4,242,273,False,424605eb436ee2469bc238245dc4c0453abf1b8d>9fd9a3f5bca9cffbd21bd03e1d5bd12035d46cb4
train,"My results give one way to interpret the empirical evidence from Baker et al. (2012) that suggests that fiscal policy uncertainty has been an important force behind the fall in consumption, investment, and output that we have seen during the Great Recession. In addition, my model is consistent with the relatively small effects reported by Fernández-Villaverde et al. (2012b) and Born and Pfeifer (2011) since both studies do not consider the impact of the ZLB.",My results give one way to interpret the empirical evidence from CITSEGand Born and Pfeifer (2011) since both studies do not consider the impact of the ZLB.,"Baker et al. (2012) that suggests that fiscal policy uncertainty has been an important force behind the fall in consumption, investment, and output that we have seen during the Great Recession. In addition, my model is consistent with the relatively small effects reported by Fernández-Villaverde et al. (2012b) ",result,supportive,1.0,1.0,1 Introduction,explicit,47851e108a5855cb0fd375c9bdd039f78cc16c25,02bf68795fa74f0984701fa84df877a27dae6a2f,65,377,True,47851e108a5855cb0fd375c9bdd039f78cc16c25>02bf68795fa74f0984701fa84df877a27dae6a2f
